X1,X2,class
0.155206124400752,0.186307206393099,2
0.191379779625128,0.815102905278217,1
0.16920094168745,0.00754271866753697,NA
0.188400803208367,0.816889614683659,1
0.165903477260546,0.824211949658782,1
0.186993981517935,0.807597440332154,1
0.164560023346691,0.193625081971566,2
0.172500673486487,0.810351664630027,1
0.188976900690452,0.818757624556836,1
0.167114698278147,0.820736716128697,1
0.169716758130262,0.827316231644599,1
0.365451711462811,0.117092705564573,NA
0.179423927654047,0.18618195112955,2
0.164523918886812,0.185823108763275,2
0.190628230643733,0.165123091858963,2
0.170458508530941,0.816290387405826,1
0.173660727612847,0.162717996382371,2
0.176840647356277,0.82732149814042,1
0.177553300664793,0.174427431128064,2
0.168317335861652,0.821121514492559,1
0.192520332174632,0.792804261769982,1
0.174859144856741,0.169431060021898,2
0.186824008904048,0.178929199870341,2
0.983000814449042,0.057637112447992,NA
0.164328019176519,0.832243536375129,1
0.185370952309317,0.818619424285373,1
0.19821120554359,0.814248357691553,1
0.18313097442289,0.811416419026851,1
0.184597753339346,0.187090552718165,2
0.173748056184771,0.821295148992092,1
0.17170952319277,0.807123758858716,1
0.194480952421956,0.190716276049673,2
0.180435384111396,0.197604867817552,2
0.176225212139809,0.813534510593496,1
0.17676721388751,0.169011035555279,2
0.164480610020639,0.810661746993943,1
0.18076350972307,0.192931830409423,2
0.184612302756827,0.176240836537047,2
0.183816692338041,0.184825417994177,2
0.171015862972887,0.200636539145224,2
0.184274018849989,0.806989732034704,1
0.183920749092193,0.82017096999247,1
0.181369863427512,0.81668872516337,1
0.19711956083841,0.178180246898219,2
0.182957842669299,0.824955707315873,1
0.182734676497952,0.175554406027801,2
0.168499109943125,0.178201727412075,2
0.19051376768859,0.194078933790626,2
0.183955684298866,0.177212764314328,2
0.188078649261243,0.815153885664398,1
0.187505665926615,0.81643345149334,1
0.178509917306382,0.182886847258905,2
0.19440421624829,0.811058747326823,1
0.173122037564446,0.188348673650266,2
0.184658868212658,0.80274267790773,1
0.194279340722255,0.817703737993519,1
0.188766101786781,0.17475317649946,2
0.17527162191123,0.817981967695813,1
0.182479714204677,0.183561458491526,2
0.186830633964122,0.199903830139861,2
0.173079363966536,0.188468331876302,2
0.188925798442137,0.188051042232677,2
0.188143689415223,0.804473209927596,1
0.176242813290405,0.192619920634298,2
0.192810422516719,0.81211112803051,1
0.468949101632461,0.838158327853307,NA
0.183074211998432,0.18194473146737,2
0.184788903814792,0.204201177489102,2
0.182255220746772,0.194387362169509,2
0.179431130539457,0.798902025792478,1
0.192178532794362,0.816647265123793,1
0.174718141470913,0.187137472973861,2
0.181210309760103,0.82482731060587,1
0.191491669666113,0.820467693056722,1
0.202359997198159,0.180492875272956,2
0.200449582501884,0.795742988982861,1
0.202671901920309,0.204207847647905,2
0.180922593262447,0.808333176359941,1
0.910050416365266,0.356231922050938,NA
0.180897375552565,0.803067006973244,1
0.200097056029032,0.807130166507314,1
0.188439886689083,0.186614229001958,2
0.180858974700715,0.195850286557355,2
0.176453126860188,0.187606584307482,2
0.205332856629355,0.795414481649966,1
0.200965297372204,0.194165677982012,2
0.180016472533025,0.191865811887955,2
0.194838745337269,0.1879868831137,2
0.168371335294345,0.807054774875771,1
0.200033324890272,0.173071965371836,2
0.178940296986511,0.805546436965136,1
0.183209396688568,0.820487322567877,1
0.415973566705361,0.480320426635444,NA
0.19614802395329,0.818685734140026,1
0.196485053171968,0.206127430736955,2
0.196150417331767,0.213546070767866,2
0.206623600107713,0.789628071070625,1
0.210399231977975,0.826759457257653,1
0.184563034426941,0.808934752099337,1
0.187082965758765,0.807487219507608,1
0.187827710467231,0.202206848478278,2
0.197039009977505,0.209927888000888,2
0.189393223565112,0.808979894323318,1
0.208179656180757,0.184878603523001,2
0.203215900338226,0.812458844944864,1
0.202079832311301,0.811891906079722,1
0.185277277204693,0.176145076695015,2
0.202358892914217,0.813389849140839,1
0.193969799092582,0.796256551015723,1
0.211570016808308,0.205092107762004,2
0.176130806003573,0.812339675521333,1
0.199175177384487,0.794598748135488,1
0.20628553227364,0.199278947963876,2
0.174882404907387,0.185410529753442,2
0.923709269380197,0.711708839982748,NA
0.1894227267109,0.211211918834606,2
0.197081549755652,0.802517962989147,1
0.171029022195858,0.808595933569369,1
0.209866393609969,0.813829400446219,1
0.208017928319223,0.198336246408751,2
0.205693280925027,0.18890247375698,2
0.181412724524095,0.190848668063985,2
0.210264960590639,0.782215457493269,1
0.202120030267715,0.186462048530021,2
0.197869758416713,0.7930862863675,1
0.1993036082925,0.80470686370424,1
0.174773095221663,0.19733097395154,2
0.186302643801387,0.187720169766946,2
0.221100633603655,0.19333564331352,2
0.177617321277069,0.189414009745584,2
0.205644620647174,0.204630182018028,2
0.198360611653813,0.810599318803992,1
0.195473418025924,0.820093864767583,1
0.210474402619724,0.802183190274422,1
0.202215459704462,0.189455065224815,2
0.178938753120114,0.811717711504527,1
0.223737578575058,0.810602225332895,1
0.196114304248017,0.791934200451749,1
0.191073266074973,0.80763851577994,1
0.197668245842307,0.193751452079452,2
0.210537906987534,0.780857923586997,1
0.205537001757917,0.211383335844699,2
0.175257679359562,0.212219542481664,2
0.198729466466167,0.804304233795558,1
0.199029037368739,0.787286036896311,1
0.199023645415068,0.214241083553762,2
0.196317590514478,0.208013917583661,2
0.204522877974318,0.820122813964531,1
0.191882672950231,0.187058412606958,2
0.207940847701767,0.813805072665221,1
0.204646817767076,0.206514553814329,2
0.198155839292665,0.225332244839105,2
0.201491338891153,0.803260669764686,1
0.202722787243505,0.812668219823339,1
0.201472246813229,0.200242486730949,2
0.194147380041667,0.80182212165391,1
0.202868350420631,0.791127956997249,1
0.202517678661615,0.795631562446834,1
0.211015904870343,0.789642177467872,1
0.204179198856943,0.18845205848799,2
0.208866027034974,0.208979740628808,2
0.1897305160389,0.79353703112541,1
0.197676896076696,0.192119409952284,2
0.207732978109424,0.79184400225634,1
0.201130930962683,0.198920962061917,2
0.193732973076052,0.205782049469686,2
0.200870309109421,0.794085428952385,1
0.191359583973097,0.781597688833344,1
0.191304275716843,0.8161817877472,1
0.199425779684936,0.7916960025506,1
0.199637740971227,0.779849345582301,1
0.203928129919655,0.195994482647989,2
0.218136323633989,0.790730923885318,1
0.205083556658485,0.219102736213782,2
0.221730729163178,0.220392737100828,2
0.190968310983736,0.191756020073915,2
0.193318488949765,0.207403033560362,2
0.215489764467403,0.213184287157901,2
0.214214881617662,0.803869288503247,1
0.199263943616343,0.195529824700998,2
0.187885155491996,0.793859835144548,1
0.1917606859362,0.202810419141554,2
0.203436556090628,0.209517887143204,2
0.205422348302669,0.788849187650515,1
0.212134771868655,0.217523289618465,2
0.209374407544427,0.799203851958572,1
0.226613934896129,0.787516234035053,1
0.459470407804474,0.564585700631142,NA
0.203658228100816,0.793964376652858,1
0.212428501450896,0.213238494833287,2
0.201166700982926,0.212937062563582,2
0.218892109512357,0.203096686150613,2
0.173362777830012,0.789981029464013,1
0.197799433315306,0.809819348838045,1
0.204719393921089,0.781733635527284,1
0.204855083277002,0.767052861280072,1
0.213706128112477,0.205999169483792,2
0.210160089302737,0.797913949511556,1
0.20899196475481,0.795595171289436,1
0.463799756253138,0.908684105379507,NA
0.209482577089198,0.209523715340457,2
0.200447109854474,0.203760479456398,2
0.193352700415509,0.792960227296223,1
0.209950373471856,0.797326072552641,1
0.191149400647173,0.785933405254573,1
0.211573668553263,0.779095079643341,1
0.218591897902657,0.793885127940457,1
0.20927158479904,0.200712115872493,2
0.215492109893365,0.786889901352186,1
0.208633735804116,0.793647369935669,1
0.219891263972434,0.789973255221531,1
0.213132226899513,0.210236608061136,2
0.209595308015539,0.21321602522908,2
0.401802743319422,0.919262771261856,NA
0.223780886610003,0.222198340745749,2
0.1895355678561,0.216170020724041,2
0.21359577341374,0.806195820582197,1
0.218155532197115,0.217021577299229,2
0.216517056720891,0.218766288477808,2
0.203844222784097,0.793762995749186,1
0.207887067794688,0.219361033417829,2
0.211988148546359,0.20368332363821,2
0.222130290293237,0.79972359821591,1
0.219344721481878,0.200899038414672,2
0.213071913580763,0.793744720791846,1
0.197040626280661,0.203011016628982,2
0.208272600698738,0.790477582477515,1
0.214011741687047,0.207198290832838,2
0.22243776632829,0.220534918584105,2
0.215420770536895,0.225953251357436,2
0.234194519831126,0.214056346606194,2
0.213044329527628,0.207562608444424,2
0.21359265412931,0.786542994162747,1
0.199702745529168,0.223486348763819,2
0.222822742231248,0.779527034590916,1
0.206788145156085,0.778277209832557,1
0.443146561039612,0.273088184185326,NA
0.216818835222652,0.797859203000754,1
0.211092728895022,0.791898118554238,1
0.195322558822906,0.783796781676489,1
0.186233404194625,0.210398062674195,2
0.21904623976539,0.784715007747397,1
0.215317111443775,0.782284535301159,1
0.0909632665570825,0.260396705474705,NA
0.204376208483148,0.207765181602305,2
0.208551177696327,0.199702170078066,2
0.222442988123396,0.202784409196499,2
0.942319646477699,0.969960686052218,NA
0.231704644681096,0.771929370757038,1
0.218340124406098,0.77784251843944,1
0.209532945655777,0.217227793561968,2
0.205133692401484,0.802396206500882,1
0.228560042571526,0.216147973745999,2
0.218744033078782,0.232766337453174,2
0.221142097883241,0.793076900987943,1
0.22501817480565,0.786798361840045,1
0.205443971495527,0.19953396360723,2
0.219136248826505,0.792853722859646,1
0.215510630294412,0.207107499429058,2
0.222817558935511,0.210084658732192,2
0.197712008428933,0.235541338670778,2
0.1963215621378,0.761853464837979,1
0.208684680956261,0.792001870199512,1
0.216697172441727,0.767659292923865,1
0.5785978063941,0.749178622849286,NA
0.415631055599079,0.0372671033255756,NA
0.215558752035847,0.795795157708852,1
0.204686997848172,0.786313960350448,1
0.213540809346028,0.236368403945612,2
0.207876191502969,0.211909947704779,2
0.219201246457807,0.219213208456614,2
0.212064417456081,0.20979153150268,2
0.213414808071885,0.779698663261441,1
0.225029428036867,0.223249401617089,2
